gvkey,fyear,ap,at,capx,cogs,epsfx,gp,invt,ni,rect,sale,calc_ap_value,calc_at_value,calc_capx_value,calc_cogs_value,calc_epsfx_value,calc_gp_value,calc_invt_value,calc_ni_value,calc_rect_value,calc_sale_value
33131,2019,1823.31,2268.83,15.572,32.346,1.05,75.258,0.0,31.403,1884.0,107.604,,,,,,,,,,
33131,2022,3416.543,4345.662,1.633,41.697,1.72,128.33,0.0,53.392,3512.157,170.027,87.38135588572433,91.53757663641613,-89.51322887233496,28.90929326655539,63.8095238095238,70.52007759972363,,70.02197242301692,86.42022292993632,58.011783948552086
33133,2019,4.704,203.11,1.925,100.131,-1.93,-85.131,0.0,-84.71,0.132,15.0,,,,,,,,,,
33133,2022,20.0,1345.0,6.0,386.0,-3.71,-274.0,0.0,-267.0,49.0,112.0,325.1700680272109,562.202747279799,211.6883116883117,285.4950015479722,92.2279792746114,221.85690289083882,,215.1930114508323,37021.21212121212,646.6666666666666
33138,2019,0.33,94.689,0.0,0.0,0.09,0.0,0.0,1.162,0.0,0.0,,,,,,,,,,
33138,2022,8.464,276.78,,144.156,-4.66,34.564,1.32,-103.432,1.766,178.72,2464.848484848485,192.3042803282324,,inf,-5277.777777777778,inf,inf,-9001.20481927711,inf,inf
33152,2019,40.7,2699.2,136.1,242.5,-0.13,1418.8,0.0,-52.7,44.1,1661.3,,,,,,,,,,
33152,2022,38.6,3110.1,33.8,292.5,1.52,2032.4,0.0,553.2,60.3,2324.9,-5.159705159705163,15.223029045643157,-75.16531961792799,20.618556701030926,-1269.230769230769,43.247815054976044,,-1149.7153700189754,36.73469387755101,39.944621681815455
33155,2019,0.773,179.877,0.717,0.0,-0.48,0.0,0.0,-18.016,0.021,0.0,,,,,,,,,,
33155,2022,1.402,84.633,0.005,0.0,-2.16,0.0,0.0,-113.433,0.0,0.0,81.37128072445017,-52.94951550225988,-99.30264993026499,,350.00000000000006,,,529.6236678507993,-100.0,
33175,2019,423.064,5747.82,151.495,5578.37,-1.16,2012.074,0.0,-208.726,455.606,7590.444,,,,,,,,,,
33175,2022,628.42,8160.916,26.719,9223.246,-3.13,3309.894,0.0,-459.559,742.776,12533.14,48.540173590756936,41.98280391522352,-82.36311429420114,65.33944503501918,169.82758620689654,64.50160381775221,,120.17333729386851,63.0303376162737,65.11735018399449
33184,2019,0.795,142.143,0.399,9.848,-0.35,-4.917,0.0,-4.693,0.764,4.931,,,,,,,,,,
33184,2022,0.564,118.32,0.002,25.72,-6.22,-25.31,0.0,-124.658,0.447,0.41,-29.056603773584914,-16.759882653384274,-99.49874686716792,161.16978066612506,1677.1428571428573,414.74476306691076,,2556.2539953121677,-41.49214659685864,-91.68525654025552
33187,2019,0.0,848.629,39.691,265.037,0.2,293.199,0.0,34.296,7.42,558.236,,,,,,,,,,
33187,2022,0.0,49.573,0.0,1.856,-5.47,0.264,0.0,-168.882,0.0,2.12,,-94.15846029301379,-100.0,-99.2997204163947,-2835.0,-99.90995876520724,,-592.4247725682295,-100.0,-99.6202323031836
33232,2019,2.098,402.227,21.424,122.736,-0.75,152.021,0.0,-83.394,72.793,274.757,,,,,,,,,,
33232,2022,1.073,668.598,10.634,140.117,-1.51,255.97,0.0,-197.97,95.065,396.087,-48.856053384175404,66.22404761490402,-50.364077669902905,14.161289271281438,101.33333333333334,68.3780530321469,,137.3911792215267,30.596348549997927,44.15902051631077
33233,2019,2.138,48.871,0.09,12.257,-1.03,18.029,0.0,-11.076,3.543,30.286,,,,,,,,,,
33233,2022,2.229,77.414,0.373,12.211,0.04,41.107,0.0,0.616,5.535,53.318,4.2563143124415435,58.40477993083832,314.44444444444446,-0.37529574936770316,-103.88349514563106,128.00488102501527,,-105.5615745756591,56.22353937341236,76.04833916661163
33240,2019,2.608,310.567,21.833,105.291,-2.47,-103.625,0.0,-103.916,0.4,1.666,,,,,,,,,,
33240,2022,1.144,228.47,1.285,135.196,-0.09,-131.988,0.0,-5.005,1.4,3.208,-56.134969325153385,-26.434553574590993,-94.11441396051849,28.402237608152646,-96.35627530364374,27.3708082026538,,-95.18360983871588,249.99999999999994,92.55702280912367
33242,2019,2.197,548.108,30.638,44.149,0.62,112.65,0.364,63.581,30.699,156.799,,,,,,,,,,
33242,2022,3.008,739.785,10.006,70.665,-0.53,66.369,0.324,-54.571,17.136,137.034,36.91397360036413,34.97066271610706,-67.34121026176643,60.060250515300474,-185.48387096774192,-41.08388814913449,-10.989010989010984,-185.8290998883314,-44.180592201700385,-12.605309982844288
33243,2019,30.0,4533.0,50.0,1345.0,1.62,728.0,0.0,157.0,307.0,2073.0,,,,,,,,,,
33243,2022,39.0,4123.0,39.0,770.0,3.91,728.0,0.0,355.0,255.0,1498.0,30.0,-9.044782704610634,-22.0,-42.75092936802974,141.358024691358,0.0,,126.11464968152866,-16.938110749185668,-27.737578388808494
33274,2019,3.384,131.693,1.538,70.941,-1.97,-55.581,0.0,-54.789,0.336,15.36,,,,,,,,,,
33274,2022,0.256,159.91,0.497,86.501,-1.14,-56.501,0.0,-63.586,0.197,30.0,-92.43498817966905,21.42634764186402,-67.68530559167749,21.933719569783346,-42.131979695431475,1.6552418992101519,,16.056142656372625,-41.36904761904762,95.31250000000001
33275,2019,7.72,797.714,11.852,40.285,-0.85,230.597,0.0,-95.94,56.863,270.882,,,,,,,,,,
33275,2022,2.125,1110.209,13.797,144.989,-1.66,621.926,0.0,-215.639,198.643,766.915,-72.47409326424871,39.17381417400221,16.41073236584543,259.90815439990075,95.29411764705881,169.70255467330452,,124.76443610589953,249.3361236656525,183.11774130433176
33301,2019,28.144,1891.138,72.046,205.03,-1.18,768.941,0.0,-208.359,250.343,973.971,,,,,,,,,,
33301,2022,24.393,3012.72,77.654,460.975,-0.49,2054.94,0.0,-97.454,529.351,2515.915,-13.32788516202387,59.30725309311112,7.783915831552049,124.83295127542311,-58.47457627118644,167.24287038927562,,-53.22784232982497,111.45029020184309,158.31518597576314
33317,2019,5.185,151.221,1.586,0.0,-1.88,0.0,0.0,-82.177,0.0,0.0,,,,,,,,,,
33317,2022,1.79,124.35,0.096,0.0,-6.31,0.236,0.0,-59.927,0.0,0.236,-65.47733847637416,-17.76935743051561,-93.94703656998739,,235.63829787234042,inf,,-27.07570244715675,,inf
33326,2019,120.291,1922.825,39.78,630.617,0.67,500.634,211.342,52.164,220.159,1131.251,,,,,,,,,,
33326,2022,469.566,3387.483,102.808,2618.188,0.75,1187.76,542.543,154.969,601.061,3805.948,290.3583809262538,76.17219455748703,158.44142785319258,315.17878522145776,11.94029850746268,137.25116552211793,156.71328936037324,197.08036193543438,173.01223206864134,236.43709486223662
33337,2019,16.256,9203.619,0.0,82.668,1.3,635.351,0.0,498.001,69.357,718.019,,,,,,,,,,
33337,2022,82.045,13584.853,0.0,332.537,1.18,869.467,0.0,466.355,125.794,1202.004,404.7059547244094,47.60338297358896,,302.2560119998064,-9.230769230769239,36.84829330559013,,-6.354605713643137,81.3717432991623,67.40559790200537
33420,2019,12.7,249.966,13.632,116.589,-0.35,60.03,46.131,-12.884,30.037,176.619,,,,,,,,,,
33420,2022,17.507,329.233,21.388,171.273,-1.23,70.785,67.6,-54.579,48.29,242.058,37.85039370078742,31.711112711328738,56.895539906103295,46.90322414636029,251.42857142857147,17.916041979010487,46.539203572435014,323.6184414778019,60.76838565768885,37.050940159326004
33421,2019,5.956,64.628,3.694,41.715,0.22,35.771,0.0,3.567,9.486,77.486,,,,,,,,,,
33421,2022,17.602,321.353,10.13,133.293,0.03,76.097,0.0,0.565,19.372,209.39,195.5339153794493,397.23494460605315,174.2284786139686,219.53254225098883,-86.36363636363636,112.73377875933018,,-84.16035884496776,104.2167404596247,170.22946080582298
33424,2019,70.442,531.769,53.327,634.054,0.84,149.184,46.321,43.121,147.588,783.238,,,,,,,,,,
33424,2022,130.468,1095.521,68.851,1096.642,0.41,205.032,103.466,21.376,265.407,1301.674,85.21336702535419,106.01445364434556,29.11095692613498,72.95719292047681,-51.19047619047619,37.43564993564995,123.36737117074328,-50.42786577305721,79.82966094804456,66.1913747800796
33425,2019,19.887,125.664,10.277,116.687,-1.07,116.69,36.4,-15.205,7.189,233.377,,,,,,,,,,
33425,2022,24.576,418.054,25.242,305.719,1.77,345.826,119.962,28.242,18.409,651.545,23.578216925629807,232.6760249554367,145.6164250267588,161.99919442611431,-265.42056074766356,196.3630131116634,229.56593406593407,-285.741532390661,156.07177632494086,179.18132463781774
33435,2019,4.459,181.253,2.739,13.148,-1.4,68.902,5.834,-33.243,13.131,82.05,,,,,,,,,,
33435,2022,26.847,564.876,9.096,64.257,-1.6,343.599,11.886,-44.881,61.228,407.856,502.0856694326083,211.65056578373878,232.09200438116105,388.720717979921,14.285714285714299,398.6778322835332,103.73671580390813,35.00887404867189,366.2858883557993,397.08226691042046
33444,2019,0.62,90.92,3.032,0.0,-2.67,0.0,0.0,-85.472,0.0,0.0,,,,,,,,,,
33444,2022,1.764,64.441,0.622,0.0,-1.31,0.0,0.0,-114.527,0.0,0.0,184.51612903225808,-29.12340519137703,-79.48548812664909,,-50.93632958801497,,,33.99358854361663,,
33445,2019,1.13,196.381,3.115,73.731,-1.85,-53.239,0.0,-51.0,25.0,20.492,,,,,,,,,,
33445,2022,3.994,358.168,1.064,162.677,-2.26,-129.484,0.0,-134.502,0.0,33.193,253.4513274336284,82.38424287481988,-65.84269662921348,120.6358248226662,22.162162162162144,143.2126824320517,,163.7294117647059,-100.0,61.98028498926409
33447,2019,5.693,254.534,3.203,0.0,-2.99,0.0,0.0,-161.867,,0.0,,,,,,,,,,
33447,2022,7.899,459.672,0.105,44.564,2.6,175.616,21.599,183.363,20.316,220.18,38.74934129632883,80.59355528141626,-96.721823290665,inf,-186.9565217391304,inf,inf,-213.28003855016777,,inf
33449,2019,21.703,3730.407,171.149,227.303,-0.1,471.062,91.923,39.132,136.794,698.365,,,,,,,,,,
33449,2022,35.303,2665.724,134.224,234.336,-0.19,470.262,93.754,30.318,83.874,704.598,62.664147813666304,-28.54066593805984,-21.574768184447475,3.094107864832411,89.99999999999999,-0.1698290246294567,1.991884512037252,-22.523765716038017,-38.68590727663495,0.8925132273238131
33459,2019,4228.612,5324.626,11.152,62.938,2.28,210.622,69.489,53.882,4105.675,273.56,,,,,,,,,,
33459,2022,7775.702,9686.067,8.466,76.017,3.28,309.811,50.763,87.715,7002.861,385.828,83.8830803109862,81.91074828541946,-24.085365853658537,20.7807683752264,43.85964912280702,47.093371062851915,-26.948150066917076,62.79091347759921,70.56540033003098,41.03962567626845
33466,2019,15.486,25.751,0.024,101.906,-7.1,-101.869,0.0,-103.13,1.111,0.037,,,,,,,,,,
33466,2022,2.774,66.833,0.062,0.0,-3.63,0.0,0.0,-44.434,0.513,0.0,-82.08704636445822,159.53555201739735,158.33333333333331,-100.0,-48.87323943661972,-100.0,,-56.91457383884418,-53.82538253825382,-100.0
33499,2019,1.814,115.263,1.082,27.521,-0.46,-26.225,0.0,-26.303,0.271,1.296,,,,,,,,,,
33499,2022,0.361,23.328,0.01,29.006,-0.56,-0.18,0.0,-2.582,0.0,28.826,-80.09922822491731,-79.76106816584681,-99.07578558225508,5.395879510192215,21.739130434782613,-99.31363203050523,,-90.18362924381249,-100.0,2124.2283950617284
33500,2019,2.812,161.514,3.06,0.0,-2.07,0.0,0.0,-76.769,0.0,0.0,,,,,,,,,,
33500,2022,2.454,146.645,0.314,0.0,-1.29,0.0,0.0,-76.462,0.0,0.0,-12.731152204836405,-9.20601310103149,-89.73856209150327,,-37.68115942028985,,,-0.39990100170642073,,
33528,2019,1.047,117.689,1.111,15.106,-0.85,13.683,0.509,0.016,2.303,28.789,,,,,,,,,,
33528,2022,2.989,199.505,37.787,26.512,11.61,48.058,1.058,33.543,9.91,74.57,185.48233046800382,69.51881654190282,3301.170117011701,75.50642128955383,-1465.8823529411764,251.22414675144339,107.85854616895875,209543.75,330.30829353017805,159.0225433325228
33532,2019,0.197,32.663,0.5,40.776,-0.24,24.157,0.0,-3.27,19.494,64.933,,,,,,,,,,
33532,2022,0.344,101.881,20.749,110.12,0.21,41.902,0.0,4.455,54.148,152.022,74.6192893401015,211.91562318219397,4049.7999999999997,170.06082009024914,-187.49999999999997,73.45696899449436,,-236.2385321100917,177.76751821073154,134.12132505813682
33533,2019,11.571,1706.404,36.808,96.365,-0.31,389.413,9.128,-10.105,41.444,485.778,,,,,,,,,,
33533,2022,7.177,2490.815,36.232,89.37,-0.11,453.712,8.113,5.279,44.428,543.082,-37.97424595972691,45.96865689485023,-1.5648772006085647,-7.2588595444404,-64.51612903225808,16.51177541581816,-11.119631901840497,-152.2414646214745,7.200077212624251,11.796334951356375
33550,2019,0.407,20.421,0.257,0.37,-0.29,0.327,2.245,-8.325,0.195,0.697,,,,,,,,,,
33550,2022,1.419,30.571,0.256,3.553,-0.43,4.496,3.975,-17.617,2.83,8.049,248.64864864864867,49.703736349835964,-0.3891050583657591,860.2702702702702,48.27586206896552,1274.9235474006116,77.06013363028953,111.61561561561564,1351.2820512820513,1054.8063127690102
33597,2019,1.185,68.424,0.682,0.0,-1.13,0.0,0.0,-28.207,0.0,0.0,,,,,,,,,,
33597,2022,0.507,44.721,0.302,0.271,-0.72,8.761,0.0,-24.487,0.487,9.032,-57.21518987341773,-34.641353910908464,-55.71847507331379,inf,-36.28318584070796,inf,,-13.188215691140506,inf,inf
33598,2019,70.231,1140.109,151.751,1516.321,-0.07,191.04,7.193,-3.647,198.959,1707.361,,,,,,,,,,
33598,2022,115.435,1381.465,199.134,2029.547,-0.86,131.623,8.41,-43.988,240.47,2161.17,64.36473921772439,21.16955484080908,31.224176446942675,33.84679101588649,1128.5714285714284,-31.101863484087104,16.919227026275554,1106.1420345489446,20.864097628154543,26.57955757452583
33603,2019,2.298,216.738,6.466,49.013,-4.57,124.382,0.0,-125.656,47.967,173.395,,,,,,,,,,
33603,2022,12.12,242.116,7.996,67.788,-3.1,240.857,0.0,-105.551,78.958,308.645,427.41514360313306,11.709068091428367,23.66223321991958,38.30616367086283,-32.16630196936543,93.64297084787187,,-16.000031832940728,64.60900202222362,78.001095764007
33614,2019,5.209,35.462,0.07,1.048,-1.54,1.342,0.891,-45.148,0.496,2.39,,,,,,,,,,
33614,2022,2.129,24.756,0.0,0.829,-0.31,7.763,1.982,-22.162,0.401,8.592,-59.12843156076022,-30.1900626022221,-100.0,-20.896946564885504,-79.87012987012987,478.46497764530545,122.44668911335577,-50.9125542659697,-19.15322580645161,259.4979079497908
33625,2019,4640.982,5325.338,0.753,23.154,1.47,192.001,0.809,47.202,3438.767,215.155,,,,,,,,,,
33625,2022,6595.037,7843.124,1.668,33.651,2.61,248.735,7.943,81.455,4060.971,282.386,42.10434343421285,47.279365178322955,121.51394422310756,45.33557916558696,77.55102040816327,29.54880443331025,881.8294190358466,72.56684038811915,18.09381095026212,31.247705142804033
33631,2019,0.823,89.513,0.607,0.0,-1.84,0.0,0.0,-35.087,0.642,0.0,,,,,,,,,,
33631,2022,2.479,299.568,1.578,0.0,-1.01,0.0,0.0,-68.239,0.0,0.0,201.21506682867562,234.66423871392976,159.96705107084023,,-45.108695652173914,,,94.48513694530737,-100.0,
33635,2019,1.075,303.533,18.341,140.212,-2.88,-137.304,0.0,-123.849,30.524,2.908,,,,,,,,,,
33635,2022,0.531,490.274,10.841,166.526,-1.57,-160.166,0.0,-148.839,28.976,6.36,-50.604651162790695,61.52247037389673,-40.89199062210349,18.767295238638653,-45.48611111111111,16.6506438268368,,20.177797156214417,-5.071419211112573,118.70701513067401
33637,2019,99.8,2928.6,89.9,1686.3,0.43,718.3,26.5,44.4,447.4,2404.6,,,,,,,,,,
33637,2022,151.2,3305.5,107.3,2000.9,0.14,773.7,,14.0,532.9,2774.6,51.503006012024045,12.869630540189855,19.35483870967741,18.656229615133732,-67.44186046511628,7.7126548795767915,,-68.46846846846847,19.110415735359858,15.387174582051069
33638,2019,3.438,349.302,0.807,287.104,-0.29,89.203,1.294,-3.045,15.335,376.307,,,,,,,,,,
33638,2022,9.342,770.312,2.268,73.367,-0.77,244.495,4.121,-17.102,58.264,317.862,171.72774869109946,120.52894057291397,181.04089219330854,-74.44584540793579,165.51724137931038,174.0883154154008,218.46986089644514,461.6420361247948,279.9413107270949,-15.531201917583248
33643,2019,1.555,106.479,0.043,62.782,-1.71,-59.113,0.0,-57.41,0.444,3.669,,,,,,,,,,
33643,2022,0.724,66.684,0.0,0.0,-0.96,0.0,0.0,-64.849,0.0,0.0,-53.44051446945337,-37.3735666187699,-100.0,-100.0,-43.85964912280702,-100.0,,12.957672879289337,-100.0,-100.0
33657,2019,3.949,200.514,1.585,0.0,-2.66,0.0,0.0,-72.965,2.14,0.0,,,,,,,,,,
33657,2022,0.384,103.949,0.267,0.0,-2.42,0.0,0.0,-105.89,0.269,0.0,-90.27601924537858,-48.158732058609374,-83.15457413249212,,-9.022556390977451,,,45.12437470019872,-87.42990654205607,
33660,2019,5.603,108.987,1.107,0.525,-4.81,2.197,2.176,-125.58,5.639,2.722,,,,,,,,,,
33660,2022,4.606,344.522,0.524,21.235,-0.7,89.013,24.735,-94.66,30.83,110.248,-17.794038907728,216.1129309000156,-52.664859981933155,3944.761904761905,-85.44698544698545,3951.5703231679568,1036.7187499999998,-24.621755056537665,446.728143287817,3950.257163850111
33668,2019,55.579,1322.591,51.053,514.206,-2.67,282.273,109.606,-306.868,49.959,796.479,,,,,,,,,,
33668,2022,161.77,1946.627,116.823,880.399,-1.62,318.726,268.394,-301.408,307.951,1199.125,191.06317134169382,47.182840348981664,128.82690537284782,71.2152328055293,-39.32584269662921,12.91409380280791,144.87163111508497,-1.7792666553697287,516.4074541123721,50.55324748047343
33684,2019,0.0,1975.447,0.0,48.733,0.63,91.418,0.0,41.844,118.11,140.151,,,,,,,,,,
33684,2022,0.0,4000.033,0.0,112.178,0.99,177.153,0.0,134.13,318.622,289.331,,102.48748764203748,,130.1889889807728,57.14285714285714,93.78349996718369,,220.5477487811873,169.76716620099907,106.44233719345561
33693,2019,9.586,782.042,0.702,26.053,-1.12,78.55,0.0,-40.032,14.632,104.603,,,,,,,,,,
33693,2022,21.781,1626.8,3.176,64.826,0.12,214.401,0.0,12.836,33.544,279.227,127.21677446275817,108.01951813329718,352.4216524216525,148.82355199017385,-110.71428571428572,172.9484404837683,,-132.06434852118306,129.25095680699837,166.93976272191045
33694,2019,23.663,91.221,2.975,13.717,-0.28,235.094,0.0,-7.117,32.214,248.811,,,,,,,,,,
33694,2022,30.68,156.519,4.29,18.132,-0.77,385.995,0.0,-24.416,43.134,404.127,29.65389003930186,71.58220146676751,44.20168067226891,32.18633812058031,174.99999999999997,64.1875164827686,,243.06589855276098,33.898305084745765,62.42328514414556
33695,2019,967.959,1128.526,1.213,9.12,1.08,47.725,0.0,13.201,927.633,56.845,,,,,,,,,,
33695,2022,2817.521,3144.467,2.838,99.459,3.01,217.395,0.0,40.625,2553.227,316.854,191.07854774840675,178.63487416328908,133.9653751030503,990.5592105263158,178.70370370370367,355.5159769512834,,207.74183773956517,175.24107055268624,457.3999472249099
33698,2019,4.625,100.168,0.813,14.324,-1.58,48.332,2.775,-29.044,7.449,62.656,,,,,,,,,,
33698,2022,2.433,116.884,3.269,13.835,-1.38,51.371,8.899,-37.159,15.359,65.206,-47.394594594594594,16.687964220110207,302.0910209102092,-3.413850879642551,-12.658227848101278,6.287759662335516,220.68468468468464,27.94036634072441,106.18875016780775,4.06984167517876
33704,2019,1086.784,1251.682,0.415,13.652,1.01,63.976,52.523,8.009,990.132,77.628,,,,,,,,,,
33704,2022,2405.229,2866.748,2.967,20.952,2.23,107.934,10.804,21.698,2452.23,128.886,121.316195306519,129.03165500502524,614.9397590361447,53.47201875183125,120.79207920792079,68.71014130298862,-79.42996401576453,170.9202147583968,147.66697773630182,66.03029834595763
33708,2019,50.954,1626.687,0.0,245.822,2.46,-14.402,0.0,46.749,25.195,231.42,,,,,,,,,,
33708,2022,0.378,9.149,,,,,0.0,,0.051,,-99.25815441378498,-99.43756850580353,,,,,,,-99.79757888469936,
33718,2019,824.612,5269.78,196.901,10619.315,1.35,2571.392,1081.502,187.176,206.353,13190.707,,,,,,,,,,
33718,2022,1195.697,6349.956,397.803,15690.446,3.77,3624.719,1378.551,513.177,239.746,19315.165,45.001164183882835,20.49755397758541,102.03198561713754,47.753842879696094,179.25925925925924,40.96329925581165,27.46633848111238,174.1681625849468,16.182464030084372,46.43009658238941
33720,2019,7.178,394.841,40.657,0.0,-2.08,0.0,0.0,-163.458,0.0,0.0,,,,,,,,,,
33720,2022,1.232,23.07,5.304,0.0,-1.99,0.0,0.0,-179.666,0.0,0.0,-82.8364446921148,-94.15714173553405,-86.95427601643013,,-4.32692307692308,,,9.915696998617381,,
33721,2019,5.963,516.894,0.77,0.0,-1.89,0.0,0.0,-85.372,0.0,0.0,,,,,,,,,,
33721,2022,4.832,386.42,8.333,0.0,-5.06,0.0,0.0,-319.952,0.0,0.0,-18.9669629381184,-25.241925810707805,982.2077922077924,,167.72486772486772,,,274.77393056271376,,
33723,2019,5.498,130.377,0.492,55.138,-2.09,-53.945,0.0,-50.422,1.378,1.193,,,,,,,,,,
33723,2022,6.883,352.176,1.656,172.436,-3.15,-167.699,0.0,-163.918,2.425,4.737,25.19097853765005,170.12126371982785,236.58536585365852,212.73531865501107,50.7177033492823,210.8703308925758,,225.0922216492801,75.97968069666183,297.06621961441743
33725,2019,1.554,4.222,0.035,1.646,-0.64,0.02,2.666,-12.038,0.108,1.666,,,,,,,,,,
33725,2022,2.042,11.452,0.043,2.848,-0.83,0.517,7.07,-16.151,0.273,3.365,31.40283140283139,171.24585504500234,22.857142857142836,73.0255164034022,29.68749999999999,2485.0,165.19129782445611,34.16680511712909,152.7777777777778,101.98079231692678
33733,2019,5.168,283.62,4.206,104.533,1.18,64.423,27.228,28.844,19.158,168.956,,,,,,,,,,
33733,2022,4.549,436.813,3.8,149.546,2.74,107.469,32.075,67.773,59.712,257.015,-11.977554179566559,54.013468725759815,-9.652876842605815,43.061042924244006,132.2033898305085,66.8177514241808,17.80152783898928,134.9639439744834,211.68180394613216,52.11948673027297
33743,2019,12.274,78.479,0.663,17.867,-2.61,34.742,2.859,-66.246,13.13,52.609,,,,,,,,,,
33743,2022,9.946,57.07,1.024,17.329,-1.12,30.351,5.78,-54.41,4.704,47.68,-18.966921948834933,-27.279909275092702,54.44947209653092,-3.0111378519057492,-57.08812260536398,-12.63888089344309,102.16859041622945,-17.86673912387163,-64.17364813404419,-9.369119352202098
